,country,year,producer_price_eggs_hen_in_shell_lcupertonne,producer_price_eggs_hen_in_shell_slcpertonne,producer_price_meat_livewt_cattle_lcupertonne,producer_price_meat_livewt_cattle_slcpertonne,producer_price_meat_livewt_sheep_lcupertonne,producer_price_meat_livewt_sheep_slcpertonne,producer_price_milk_whole_fresh_sheep_lcupertonne,producer_price_milk_whole_fresh_sheep_slcpertonne,producer_price_wool_greasy_lcupertonne,producer_price_wool_greasy_slcpertonne,producer_price_eggs_hen_in_shell_usdpertonne,producer_price_meat_livewt_cattle_usdpertonne,producer_price_meat_livewt_chicken_lcupertonne,producer_price_meat_livewt_chicken_slcpertonne,producer_price_meat_livewt_chicken_usdpertonne,producer_price_meat_livewt_duck_lcupertonne,producer_price_meat_livewt_duck_slcpertonne,producer_price_meat_livewt_duck_usdpertonne,producer_price_meat_livewt_goat_lcupertonne,producer_price_meat_livewt_goat_slcpertonne,producer_price_meat_livewt_goat_usdpertonne,producer_price_meat_livewt_goose_lcupertonne,producer_price_meat_livewt_goose_slcpertonne,producer_price_meat_livewt_goose_usdpertonne,producer_price_meat_livewt_pig_lcupertonne,producer_price_meat_livewt_pig_slcpertonne,producer_price_meat_livewt_pig_usdpertonne,producer_price_meat_livewt_sheep_usdpertonne,producer_price_meat_livewt_turkey_lcupertonne,producer_price_meat_livewt_turkey_slcpertonne,producer_price_meat_livewt_turkey_usdpertonne,producer_price_meat_cattle_lcupertonne,producer_price_meat_cattle_slcpertonne,producer_price_meat_cattle_usdpertonne,producer_price_meat_chicken_lcupertonne,producer_price_meat_chicken_slcpertonne,producer_price_meat_chicken_usdpertonne,producer_price_meat_goat_lcupertonne,producer_price_meat_goat_slcpertonne,producer_price_meat_goat_usdpertonne,producer_price_meat_pig_lcupertonne,producer_price_meat_pig_slcpertonne,producer_price_meat_pig_usdpertonne,producer_price_meat_sheep_lcupertonne,producer_price_meat_sheep_slcpertonne,producer_price_meat_sheep_usdpertonne,producer_price_meat_turkey_lcupertonne,producer_price_meat_turkey_slcpertonne,producer_price_meat_turkey_usdpertonne,producer_price_milk_whole_fresh_cow_lcupertonne,producer_price_milk_whole_fresh_cow_slcpertonne,producer_price_milk_whole_fresh_cow_usdpertonne,producer_price_milk_whole_fresh_goat_lcupertonne,producer_price_milk_whole_fresh_goat_slcpertonne,producer_price_milk_whole_fresh_goat_usdpertonne,producer_price_milk_whole_fresh_sheep_usdpertonne,producer_price_wool_greasy_usdpertonne,producer_price_meat_camel_lcupertonne,producer_price_meat_camel_slcpertonne,producer_price_meat_camel_usdpertonne,producer_price_meat_livewt_horse_lcupertonne,producer_price_meat_livewt_horse_slcpertonne,producer_price_meat_livewt_horse_usdpertonne,producer_price_meat_livewt_rabbit_lcupertonne,producer_price_meat_livewt_rabbit_slcpertonne,producer_price_meat_livewt_rabbit_usdpertonne,producer_price_meat_horse_lcupertonne,producer_price_meat_horse_slcpertonne,producer_price_meat_horse_usdpertonne,producer_price_meat_rabbit_lcupertonne,producer_price_meat_rabbit_slcpertonne,producer_price_meat_rabbit_usdpertonne,producer_price_meat_duck_lcupertonne,producer_price_meat_duck_slcpertonne,producer_price_meat_duck_usdpertonne,producer_price_meat_goose_and_guinea_fowl_lcupertonne,producer_price_meat_goose_and_guinea_fowl_slcpertonne,producer_price_meat_goose_and_guinea_fowl_usdpertonne,producer_price_meat_livewt_ass_lcupertonne,producer_price_meat_livewt_ass_slcpertonne,producer_price_meat_livewt_ass_usdpertonne,producer_price_meat_livewt_buffalo_lcupertonne,producer_price_meat_livewt_buffalo_slcpertonne,producer_price_meat_livewt_buffalo_usdpertonne,producer_price_meat_buffalo_lcupertonne,producer_price_meat_buffalo_slcpertonne,producer_price_meat_buffalo_usdpertonne,producer_price_milk_whole_fresh_buffalo_lcupertonne,producer_price_milk_whole_fresh_buffalo_slcpertonne,producer_price_milk_whole_fresh_buffalo_usdpertonne,producer_price_eggs_other_bird_in_shell_lcupertonne,producer_price_eggs_other_bird_in_shell_slcpertonne,producer_price_eggs_other_bird_in_shell_usdpertonne,producer_price_meat_livewt_mule_lcupertonne,producer_price_meat_livewt_mule_slcpertonne,producer_price_meat_livewt_mule_usdpertonne,producer_price_meat_livewt_camel_lcupertonne,producer_price_meat_livewt_camel_slcpertonne,producer_price_meat_livewt_camel_usdpertonne,producer_price_meat_ass_lcupertonne,producer_price_meat_ass_slcpertonne,producer_price_meat_ass_usdpertonne,producer_price_meat_mule_lcupertonne,producer_price_meat_mule_slcpertonne,producer_price_meat_mule_usdpertonne,producer_price_meat_game_lcupertonne,producer_price_meat_game_slcpertonne,producer_price_meat_game_usdpertonne,producer_price_meat_livewt_poultry_other_lcupertonne,producer_price_meat_livewt_poultry_other_slcpertonne,producer_price_meat_livewt_poultry_other_usdpertonne,producer_price_milk_whole_fresh_camel_lcupertonne,producer_price_milk_whole_fresh_camel_slcpertonne,producer_price_milk_whole_fresh_camel_usdpertonne,producer_price_meat_livewt_camelids_other_lcupertonne,producer_price_meat_livewt_camelids_other_slcpertonne,producer_price_meat_livewt_camelids_other_usdpertonne,producer_price_meat_other_camelids_lcupertonne,producer_price_meat_other_camelids_slcpertonne,producer_price_meat_other_camelids_usdpertonne
2229,Thailand,2010,42400.0,42400.0,43326.7,43326.7,,,,,,,1338.1,1367.4,42780.0,42780.0,1350.1,49750.0,49750.0,1570.1,,,,,,,60010.0,60010.0,1893.9,,,,,,,,,,,,,,,,,,,,,,,15460.0,15460.0,487.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48905.7,48905.7,1543.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,Thailand,2011,48160.0,48160.0,49756.7,49756.7,,,,,,,1579.4,1631.8,46810.0,46810.0,1535.2,44070.0,44070.0,1445.3,,,,,,,65540.0,65540.0,2149.4,,,,,,,,,,,,,,,,,,,,,,,16390.0,16390.0,537.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55882.9,55882.9,1832.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,Thailand,2012,40960.0,40960.0,57813.3,57813.3,,,,,,,1317.8,1860.0,42030.0,42030.0,1352.2,55440.0,55440.0,1783.6,,,,,,,56670.0,56670.0,1823.2,,,,,,,,,,,,,,,,,,,,,,,16610.0,16610.0,534.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67245.7,67245.7,2163.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,Thailand,2013,48960.0,48960.0,70366.7,70366.7,,,,,,,1593.4,2290.1,43250.0,43250.0,1407.6,64400.0,64400.0,2095.9,,,,,,,65350.0,65350.0,2126.9,,,,,,,,,,,,,,,,,,,,,,,16910.0,16910.0,550.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76334.3,76334.3,2484.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,Thailand,2014,49440.0,49440.0,99613.0,99613.0,,,,,,,1522.2,3066.9,42650.0,42650.0,1313.1,63577.0,63577.0,1957.4,,,,,,,75080.0,75080.0,2311.6,,,,,,,,,,,,,,,,,,,,,,,16910.0,16910.0,520.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94842.0,94842.0,2920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,Thailand,2015,43040.0,43040.0,122256.7,122256.7,,,,,,,1256.7,3569.8,38340.0,38340.0,1119.5,63020.0,63020.0,1840.1,,,,,,,66080.0,66080.0,1929.5,,,,,,,,,,,,,,,,,,,,,,,17740.0,17740.0,518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116377.1,116377.1,3398.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,Thailand,2016,47200.0,47200.0,120346.7,120346.7,,,,,,,1337.2,3409.6,37340.0,37340.0,1057.9,66380.0,66380.0,1880.6,,,,,,,66960.0,66960.0,1897.1,,,,,,,,,,,,,,,,,,,,,,,18010.0,18010.0,510.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116708.6,116708.6,3306.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,Thailand,2017,42384.0,42384.0,96329.0,96329.0,,,,,,,1248.8,2838.2,37280.0,37280.0,1098.4,66300.0,66300.0,1953.5,,,,,,,59010.0,59010.0,1738.7,,,,,,,,,,,,,,,,,,,,,,,18080.0,18080.0,532.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75992.0,75992.0,2239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,Thailand,2018,42895.0,42895.0,95640.0,95640.0,,,,,,,1327.6,2960.1,34400.0,34400.0,1064.7,68060.0,68060.0,2106.5,,,,,,,55680.0,55680.0,1723.3,,,,,,,,,,,,,,,,,,,,,,,18210.0,18210.0,563.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70145.0,70145.0,2171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,Thailand,2019,44610.0,44610.0,89024.0,89024.0,,,,,,,1436.8,2867.3,36850.0,36850.0,1186.9,75210.0,75210.0,2422.4,,,,,,,66520.0,66520.0,2142.5,,,,,,,,,,,,,,,,,,,,,,,18300.0,18300.0,589.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68852.0,68852.0,2217.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,Thailand,2020,45067.0,45067.0,93371.0,93371.0,,,,,,,1440.1,2983.7,35440.0,35440.0,1132.5,74570.0,74570.0,2382.9,,,,,,,71870.0,71870.0,2296.6,,,,,,,,,,,,,,,,,,,,,,,18160.0,18160.0,580.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80730.7,80730.7,2579.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,Timor-Leste,2008,,,750.0,750.0,80.0,80.0,,,,,,750.0,,,,,,,100.0,100.0,100.0,,,,230.0,230.0,230.0,80.0,,,,4500.0,4500.0,4500.0,,,,2500.0,2500.0,2500.0,3000.0,3000.0,3000.0,2500.0,2500.0,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,750.0,750.0,3000.0,3000.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,Timor-Leste,2009,,,1000.0,1000.0,100.0,100.0,,,,,,1000.0,,,,,,,125.0,125.0,125.0,,,,300.0,300.0,300.0,100.0,,,,6000.0,6000.0,6000.0,,,,3000.0,3000.0,3000.0,6000.0,6000.0,6000.0,3000.0,3000.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,1000.0,1000.0,6000.0,6000.0,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,Togo,2000,,,405161.0,405161.0,686632.0,686632.0,,,,,,569.1,1275238.0,1275238.0,1791.1,,,,,,,,,,622455.0,622455.0,874.3,964.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,Togo,2001,2000000.0,2000000.0,416000.0,416000.0,715000.0,715000.0,,,,,2728.4,567.5,1300000.0,1300000.0,1773.4,,,,740000.0,740000.0,1009.5,,,,650000.0,650000.0,886.7,975.4,,,,,,,1400000.0,1400000.0,1909.9,1500000.0,1500000.0,2046.3,,,,1500000.0,1500000.0,2046.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,Togo,2002,2000000.0,2000000.0,420000.0,420000.0,720000.0,720000.0,,,,,2869.5,602.6,1350000.0,1350000.0,1936.9,,,,750000.0,750000.0,1076.1,,,,667000.0,667000.0,957.0,1033.0,,,,,,,1450000.0,1450000.0,2080.4,1500000.0,1500000.0,2152.1,,,,1500000.0,1500000.0,2152.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,Togo,2017,,,1250000.0,1250000.0,1600000.0,1600000.0,,,,,,2152.7,1562500.0,1562500.0,2690.9,,,,1470588.0,1470588.0,2532.6,,,,1600000.0,1600000.0,2755.5,2755.5,,,,1900000.0,1900000.0,3272.2,1500000.0,1500000.0,2583.3,2000000.0,2000000.0,3444.4,1500000.0,1500000.0,2583.3,2000000.0,2000000.0,3444.4,,,,,,,,,,,,,,,,,,1500000.0,1500000.0,2583.3,,,,,,,,,,,,,600000.0,600000.0,1033.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,Trinidad and Tobago,2000,8559.0,8559.0,9596.0,9596.0,15000.0,15000.0,,,,,1358.6,1523.2,3060.0,3060.0,485.7,,,,15377.0,15377.0,2440.9,,,,9628.0,9628.0,1528.3,2381.0,,,,,,,,,,,,,,,,,,,,,,2550.0,2550.0,404.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,Trinidad and Tobago,2001,8733.0,8733.0,12650.0,12650.0,15400.0,15400.0,,,,,1401.0,2029.5,3120.0,3120.0,500.5,,,,15400.0,15400.0,2470.6,,,,9179.0,9179.0,1472.6,2470.6,,,,,,,,,,,,,,,,,,,,,,2550.0,2550.0,409.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,Trinidad and Tobago,2002,8583.0,8583.0,12650.0,12650.0,15400.0,15400.0,,,,,1373.6,2024.4,3020.0,3020.0,483.3,,,,15400.0,15400.0,2464.5,,,,10317.0,10317.0,1651.1,2464.5,,,,,,,,,,,,,,,,,,,,,,2610.0,2610.0,417.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,Trinidad and Tobago,2003,8588.0,8588.0,12650.0,12650.0,15400.0,15400.0,,,,,1364.2,2009.5,3680.0,3680.0,584.6,,,,15400.0,15400.0,2446.3,,,,10030.0,10030.0,1593.3,2446.3,,,,,,,,,,,,,,,,,,,,,,2640.0,2640.0,419.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,Trinidad and Tobago,2007,,,31967.0,31967.0,26455.4,26455.4,,,,,,5051.7,11949.0,11949.0,1888.3,,,,,,,,,,31327.7,31327.7,4950.6,4180.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,Trinidad and Tobago,2008,,,36221.9,36221.9,26455.4,26455.4,,,,,,5759.2,13073.4,13073.4,2078.6,,,,18050.0,18050.0,2869.9,,,,34943.2,34943.2,5555.9,4206.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,Trinidad and Tobago,2009,,,37699.0,37699.0,26455.4,26455.4,,,,,,5960.4,13338.0,13338.0,2108.8,,,,16650.0,16650.0,2632.5,,,,37566.7,37566.7,5939.5,4182.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,Trinidad and Tobago,2010,,,40300.4,40300.4,26455.4,26455.4,,,,,,6321.1,13646.6,13646.6,2140.5,,,,37020.0,37020.0,5806.6,,,,37412.4,37412.4,5868.2,4149.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,Trinidad and Tobago,2011,,,40873.7,40873.7,26455.4,26455.4,,,,,,6377.2,13889.1,13889.1,2167.0,,,,40520.0,40520.0,6322.1,,,,40520.9,40520.9,6322.2,4127.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,Trinidad and Tobago,2012,,,,,24200.0,24200.0,,,,,,,,,,,,,47222.0,47222.0,7344.5,,,,,,,3763.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52540.0,52540.0,8171.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,Trinidad and Tobago,2013,,,,,46519.0,46519.0,,,,,,,,,,,,,41610.0,41610.0,6458.6,,,,,,,7220.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51129.0,51129.0,7936.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,Trinidad and Tobago,2014,,,,,40820.0,40820.0,,,,,,,,,,,,,46785.0,46785.0,7299.8,,,,,,,6369.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48102.0,48102.0,7505.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,Trinidad and Tobago,2015,,,,,46395.0,46395.0,,,,,,,,,,,,,50400.0,50400.0,7902.9,,,,,,,7274.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66440.0,66440.0,10418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,Trinidad and Tobago,2016,,,,,42243.0,42243.0,,,,,,,,,,,,,51455.0,51455.0,7715.5,,,,,,,6334.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58900.0,58900.0,8831.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,Tunisia,2000,1327.0,1327.0,2400.0,2400.0,2650.0,2650.0,,,,,968.1,1750.9,1511.0,1511.0,1102.4,,,,2650.0,2650.0,1933.3,,,,,,,1933.3,2500.0,2500.0,1823.9,,,,,,,,,,,,,,,,,,,360.0,360.0,262.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,Tunisia,2001,1365.0,1365.0,2300.0,2300.0,2700.0,2700.0,,,,,948.8,1598.7,1544.0,1544.0,1073.2,,,,2700.0,2700.0,1876.7,,,,,,,1876.7,2550.0,2550.0,1772.4,,,,,,,,,,,,,,,,,,,365.0,365.0,253.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,Tunisia,2002,1308.0,1308.0,2350.0,2350.0,2700.0,2700.0,,,,,920.0,1653.0,1511.0,1511.0,1062.8,,,,2700.0,2700.0,1899.1,,,,,,,1899.1,2550.0,2550.0,1793.6,,,,,,,,,,,,,,,,,,,365.0,365.0,256.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,Tunisia,2003,,,2130.0,2130.0,3180.0,3180.0,,,,,,1653.1,1630.0,1630.0,1265.0,,,,2840.0,2840.0,2204.1,,,,,,,2468.0,2580.0,2580.0,2002.3,,,,,,,,,,,,,,,,,,,375.0,375.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,Tunisia,2004,,,2575.0,2575.0,3735.0,3735.0,,,,,,2067.4,1527.0,1527.0,1226.0,,,,3590.0,3590.0,2882.4,,,,,,,2998.8,2580.0,2580.0,2071.5,,,,,,,,,,,,,,,,,,,380.0,380.0,305.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,Tunisia,2005,,,2516.0,2516.0,3780.0,3780.0,,,,,,1939.3,1623.0,1623.0,1251.0,,,,3640.0,3640.0,2805.6,,,,,,,2913.5,2600.0,2600.0,2004.0,,,,,,,,,,,,,,,,,,,390.0,390.0,300.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,Tunisia,2006,,,2760.0,2760.0,3920.0,3920.0,,,,,,2073.6,1686.0,1686.0,1266.7,,,,3640.0,3640.0,2734.8,,,,,,,2945.2,2600.0,2600.0,1953.4,,,,,,,,,,,,,,,,,,,390.0,390.0,293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,Tunisia,2007,,,2750.0,2750.0,3980.0,3980.0,,,,,,2146.1,1961.0,1961.0,1530.4,,,,3630.0,3630.0,2832.8,,,,,,,3106.0,2600.0,2600.0,2029.0,,,,,,,,,,,,,,,,,,,450.0,450.0,351.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,Tunisia,2008,,,2686.0,2686.0,3740.0,3740.0,,,,,,2180.0,1804.0,1804.0,1464.2,,,,3450.0,3450.0,2800.1,,,,,,,3035.5,2130.0,2130.0,1728.8,,,,,,,,,,,,,,,,,,,500.0,500.0,405.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,Tunisia,2009,2105.8,2105.8,2800.0,2800.0,4150.0,4150.0,,,,,1559.5,2073.6,2200.0,2200.0,1629.3,,,,3500.0,3500.0,2592.0,,,,,,,3073.4,2250.0,2250.0,1666.3,,,,,,,,,,,,,,,,,,,550.0,550.0,407.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,Tunisia,2010,1861.5,1861.5,3325.0,3325.0,4385.0,4385.0,,,,,1300.5,2322.9,2166.0,2166.0,1513.2,,,,3940.0,3940.0,2752.5,,,,,,,3063.4,2300.0,2300.0,1606.8,,,,,,,,,,,,,,,,,,,580.0,580.0,405.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,Tunisia,2011,2192.3,2192.3,3430.0,3430.0,4806.0,4806.0,,,,,1557.3,2436.4,2411.0,2411.0,1712.6,,,,3990.0,3990.0,2834.2,,,,,,,3413.8,2438.0,2438.0,1731.8,,,,,,,,,,,,,,,,,,,580.0,580.0,412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,Tunisia,2012,2711.5,2711.5,4150.0,4150.0,5982.0,5982.0,,,,,1736.1,2657.0,2728.0,2728.0,1746.6,,,,4682.0,4682.0,2997.6,,,,,,,3830.0,2600.0,2600.0,1664.6,,,,,,,,,,,,,,,,,,,700.0,700.0,448.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,Tunisia,2013,2717.0,2717.0,4500.0,4500.0,6300.0,6300.0,,,,,1672.3,2769.7,3300.0,3300.0,2031.1,,,,5100.0,5100.0,3139.0,,,,,,,3877.6,2800.0,2800.0,1723.4,,,,,,,,,,,,,,,,,,,700.0,700.0,430.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,Tunisia,2014,2830.2,2830.2,4815.0,4815.0,6930.0,6930.0,,,,,1667.1,2836.2,2710.0,2710.0,1596.3,,,,5500.0,5500.0,3239.7,,,,,,,4082.0,3000.0,3000.0,1767.1,,,,,,,,,,,,,,,,,,,733.0,733.0,431.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,Tunisia,2015,2924.5,2924.5,5400.0,5400.0,7300.0,7300.0,,,,,1490.9,2752.9,3550.0,3550.0,1809.7,,,,5900.0,5900.0,3007.7,,,,,,,3721.5,3150.0,3150.0,1605.8,,,,,,,,,,,,,,,,,,,750.0,750.0,382.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,Tunisia,2016,3032.4,3032.4,5616.0,5616.0,7592.0,7592.0,,,,,1411.8,2614.5,3656.5,3656.5,1702.3,,,,6136.0,6136.0,2856.6,,,,,,,3534.5,3244.0,3244.0,1510.2,,,,,,,,,,,,,,,,,,,772.5,772.5,359.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,Tunisia,2018,,,6274.0,6274.0,9300.0,9300.0,,,,,,2370.3,3459.0,3459.0,1306.8,,,,6700.0,6700.0,2531.3,,,,,,,3513.6,4190.0,4190.0,1583.0,11891.1,11891.1,4492.5,,,,13787.6,13787.6,5209.0,,,,17059.2,17059.2,6445.1,,,,890.0,890.0,336.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,Tunisia,2019,,,8320.0,8320.0,10100.0,10100.0,,,,,,2835.3,3482.0,3482.0,1186.6,,,,7020.0,7020.0,2392.3,,,,,,,3441.9,4316.0,4316.0,1470.8,12688.8,12688.8,4324.1,,,,12055.6,12055.6,4108.3,,,,17697.9,17697.9,6031.1,,,,945.0,945.0,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,Tunisia,2020,,,8570.0,8570.0,10403.0,10403.0,,,,,,3047.3,3587.0,3587.0,1275.4,,,,7231.0,7231.0,2571.2,,,,,,,3699.0,4445.0,4445.0,1580.5,13486.6,13486.6,4795.5,,,,13003.0,13003.0,4623.5,,,,18462.4,18462.4,6564.7,,,,1040.0,1040.0,369.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,Turkmenistan,2000,6777000.0,1355.4,,,,,,,,,1303.3,,,,,,,,,,,,,,,,,,,,,17348000.0,3469.6,3336.2,17225000.0,3445.0,3312.5,,,,20800000.0,4160.0,4000.0,,,,,,,2672000.0,534.4,513.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,Turkmenistan,2001,8149000.0,1629.8,,,,,,,,,1567.1,,,,,,,,,,,,,,,,,,,,,23503000.0,4700.6,4519.8,22055000.0,4411.0,4241.3,,,,23001000.0,4600.2,4423.3,,,,,,,2537000.0,507.4,487.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,Turkmenistan,2002,10368000.0,2073.6,,,,,,,,,1993.8,,,,,,,,,,,,,,,,,,,,,26970000.0,5394.0,5186.5,28697000.0,5739.4,5518.7,,,,29156000.0,5831.2,5606.9,,,,,,,3023000.0,604.6,581.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
